STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,DASF,MDSF
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-20,,,0.0,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-20,,,0.0,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-20,,,0.0,0.0,0.0,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-21,,,0.0,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-21,,,0.0,0.0,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-21,,,0.0,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-21,,,0.0,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-21,,,0.0,0.0,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-21,,,0.0,0.0,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-21,,,0.0,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-21,,,0.0,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-21,,,0.0,0.0,0.0,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-21,,,0.0,,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-21,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-21,,,0.0,0.0,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-21,,,0.0,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-22,,,0.0,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-22,,,0.0,0.0,0.0,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-22,,,0.0,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-22,,,0.0,0.0,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-22,,,0.0,0.0,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-22,,,0.0,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-22,,,0.0,0.0,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-22,,,0.0,0.0,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-22,,,0.08,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-22,,,0.01,0.0,0.0,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-22,,,0.0,0.0,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-22,,,0.0,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-22,,,0.0,0.0,0.0,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-23,,,0.54,0.0,0.0,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-23,,,0.2,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-23,,,0.42,,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-23,,,0.42,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-23,,,0.91,,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-23,,,0.25,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-23,,,0.95,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-23,,,0.43,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-23,,,1.06,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-23,,,0.95,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-23,,,0.55,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-23,,,0.41,0.0,0.0,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-23,,,0.75,0.0,0.0,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-24,,,0.13,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-24,,,0.0,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-24,,,0.0,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-24,,,0.0,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-24,,,0.01,0.0,0.0,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-24,,,0.25,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-24,,,0.0,0.0,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-24,,,0.0,0.0,0.0,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-24,,,0.04,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-24,,,0.2,0.0,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-24,,,0.05,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-24,,,0.13,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-25,,,0.0,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-25,,,0.0,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-25,,,0.0,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-25,,,0.01,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-25,,,0.0,0.0,0.0,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-25,,,0.01,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-25,,,0.0,0.0,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-25,,,0.12,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-25,,,0.0,0.0,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-25,,,0.02,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-25,,,0.0,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-25,,,0.0,0.0,0.0,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-25,,,0.01,,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-26,,,0.65,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-26,,,0.73,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-26,,,0.47,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-26,,,0.37,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-26,,,0.66,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-26,,,0.58,0.0,0.0,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-26,,,0.36,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-26,,,0.51,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-26,,,0.45,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-26,,,0.79,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-26,,,0.74,0.0,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-27,,,0.0,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-27,,,0.0,0.0,0.0,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-27,,,0.07,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-27,,,0.12,,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-27,,,0.27,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-27,,,0.03,0.0,0.0,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-27,,,0.01,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-27,,,0.02,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-27,,,0.0,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-27,,,0.0,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-27,,,0.0,0.0,0.0,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-27,,,0.06,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-28,,,0.01,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-28,,,0.0,0.0,0.0,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-28,,,0.0,0.0,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-28,,,0.0,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-28,,,0.0,0.0,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-28,,,0.0,0.0,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-28,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-28,,,0.0,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-28,,,0.0,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-28,,,0.0,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-28,,,0.0,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-28,,,0.0,0.0,0.0,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-29,,,0.0,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-29,,,0.0,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-29,,,0.0,0.0,0.0,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-29,,,0.0,0.0,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-29,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-29,,,0.0,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-29,,,0.0,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-29,,,0.0,0.0,0.0,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-29,,,0.0,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-29,,,0.0,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-29,,,0.0,0.0,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-29,,,0.0,0.0,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-11-30,,,0.02,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-11-30,,,0.12,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-11-30,,,0.98,0.0,0.0,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-11-30,5.0,0.65,,,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-11-30,,,0.0,0.0,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-11-30,,,0.0,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-11-30,,,0.03,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-11-30,,,0.0,0.0,0.0,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11-30,,,1.14,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-11-30,,,0.94,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-11-30,,,0.01,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-11-30,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-11-30,,,0.0,,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-01,,,1.27,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-01,,,0.0,,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-01,,,1.92,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-12-01,,,1.04,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-12-01,,,1.76,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-12-01,,,1.18,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-12-01,,,0.93,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-12-01,,,1.36,,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-12-01,,,1.66,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-12-01,,,1.59,0.0,0.0,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-01,,,0.0,0.0,0.0,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-01,,,0.0,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-12-01,,,0.83,0.0,0.0,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-12-02,,,0.0,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-12-02,,,0.0,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-12-02,,,0.0,0.0,0.0,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-12-02,,,0.01,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-12-02,,,0.0,0.0,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-02,,,0.0,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-02,,,0.0,0.0,0.0,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-12-02,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-02,,,0.01,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-12-02,,,0.01,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-02,,,0.0,0.0,0.0,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-12-02,,,0.02,,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-02,,,0.0,,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-12-03,,,0.0,0.0,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-12-03,,,0.0,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-12-03,,,0.0,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-12-03,,,0.0,0.0,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-12-03,,,0.01,,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-12-03,,,0.0,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-03,,,0.0,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-12-03,,,0.0,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-03,,,0.0,0.0,0.0,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-03,,,0.0,,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-03,,,0.0,0.0,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-12-03,,,0.0,0.0,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-03,,,0.0,0.0,0.0,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-04,,,0.1,0.0,0.0,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-12-04,,,0.0,0.0,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-04,,,0.0,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-12-04,,,0.04,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-12-04,,,0.0,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-12-04,,,0.0,0.0,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-04,,,0.06,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-12-04,,,0.0,0.0,,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-12-04,,,0.0,0.0,0.0,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-12-04,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-04,,,0.0,0.0,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-12-04,,,0.0,0.0,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-04,,,0.11,0.0,0.0,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-05,,,0.98,,,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-12-05,,,0.76,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-05,,,1.13,0.0,0.0,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-12-05,,,1.12,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-12-05,,,1.06,0.0,0.0,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-12-05,,,1.15,,,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-12-05,,,1.07,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-12-05,,,1.12,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-12-05,,,1.04,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-05,,,1.02,0.0,0.0,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-12-05,,,1.18,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-05,,,1.12,,,,
US1NYRL0011,"NEW HEMPSTEAD 0.6 SE, NY US",41.143928,-74.040828,175.0,2020-12-05,,,0.0,0.0,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-05,,,1.03,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2020-12-06,,,0.0,0.0,0.0,,
US1NYWC0018,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3,2020-12-06,,,0.16,0.0,0.0,,
US1NYWC0032,"BRIARCLIFF MANOR 1.3 NE, NY US",41.15012,-73.82329,91.7,2020-12-06,,,0.4,,,,
US1NYSF0089,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7,2020-12-06,,,0.3,,,,
US1NYNY0082,"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",40.761272,-73.992891,25.3,2020-12-06,,,0.14,,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-06,,,0.33,,,,
US1NYSF0061,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6,2020-12-06,,,0.36,,,,
US1NYNS0042,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3,2020-12-06,,,0.34,,,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-06,,,0.0,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-06,,,0.0,0.0,0.0,,
US1NYRC0016,"STATEN ISLAND 2.6 N, NY US",40.615654,-74.145561,11.3,2020-12-06,,,0.18,,,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-06,,,0.36,,,,
US1NYNS0034,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3,2020-12-06,,,0.33,0.0,0.0,,
US1NYNS0007,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1,2020-12-07,,,0.0,0.0,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12-07,,,0.0,0.0,0.0,,
USW00054787,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73443,-73.41637,22.8,2020-12-07,,,0.0,,,,
US1NYWC0034,"THORNWOOD 0.7 NW, NY US",41.120326,-73.776146,110.9,2020-12-07,,,0.0,,,,
